"contact_[0,12)","contact_[12,18)","contact_[18,25)","contact_[25,35)","contact_[35,45)","contact_[45,55)","contact_[55,65)","contact_[65,75)","contact_[75,85)","contact_85+"
4.95011276316063,0.428506302982155,0.401259404841453,1.12482184011456,1.42839432233008,0.638918975997748,0.597093924688559,0.322965160690765,0.174468874310895,0.0143797737499922
0.834804306250982,5.34714348739267,1.06745117850894,1.25202084885098,1.1723976544487,0.877439672446519,0.152597245857336,0.251382149255555,0.0706499964120099,0.0742989834268732
0.638875365213883,0.872391594250293,2.58301722544248,1.19835843870504,0.807911135760745,1.43862569246641,0.351962774777115,0.117325315772357,0.0738300834471524,0.0592802238261513
1.1743136995709,0.670941231979473,0.785771382768054,2.45158747703602,1.44196131998854,1.620038093953,0.901729478990496,0.210875254102876,0.149284442880086,0.087613612380411
1.38383817053199,0.583021626925453,0.49159772794891,1.33810567927133,2.39231092782578,1.523002666951,0.726209612092817,0.430966501354483,0.205411253946177,0.103627618358709
0.594570286230427,0.419128521070666,0.840841830631239,1.44405007730812,1.46292104653924,2.37606867486476,1.09707753987727,0.50294989247226,0.390832111159366,0.0892548138875776
0.66067149386772,0.0866686726680405,0.244595651421685,0.955693862155301,0.829407042892086,1.30443614931856,1.40751691798508,0.349826944611701,0.249570552933473,0.107629463462997
0.515364284348841,0.205904392115276,0.117587039433349,0.322317490865316,0.709847350365188,0.862434153722702,0.504509074820033,1.1961521443084,0.531364697589447,0.0733814531738432
0.357345634060503,0.0742771444801538,0.0949758006017882,0.29287660794817,0.434267736270008,0.860207739104985,0.46197762980796,0.682031726264824,0.501777727933594,0.112484256265844
0.0864999740904377,0.229413689750183,0.223966385734023,0.504818339868996,0.643431400097229,0.576949974715438,0.585129755080498,0.276625104167257,0.330358240333616,0.246486184482509
